-40.24749712267539,-1080.9920455044844,-621.4378500197711,0.0,0.0
-123.1387279937045,-401.95450809343043,-329.0086811924206,3.0698649883270264,35823.5546875
-358.4517719816393,-1210.0246847210046,-1150.8334529657088,4.526421070098877,6105.93994140625
131.80638979598731,-729.304746484086,-129.28929297119006,4.543516159057617,26003.505859375
-231.46959547041283,-479.96922571804384,-636.5836386819992,4.735877990722656,5169.29833984375
70.75496411300374,-1064.2044852739537,-403.61879757488975,5.27945613861084,25209.96484375
-276.62893080886374,-1373.8106278313448,-1166.2087306333333,5.324927806854248,4572.73779296875
24.829087711017934,-430.23604628045143,-379.082358524257,5.419031620025635,15470.900390625
44.64431151478255,-477.1077670536207,-163.69073163690365,5.475162506103516,5371.7216796875
-14.27168991581494,-1137.3520530857484,-504.9773564456599,5.521331787109375,4896.447265625
-185.77490794717374,-566.0984042813648,-966.2513729994556,5.525335311889648,22457.123046875
-319.9224422301669,-895.2355343246214,-1084.5418076520405,5.601676940917969,7417.8876953125
-171.0688973310527,-328.72048511415875,-429.8652910801848,5.606034755706787,3668.919921875
-169.17740977077705,-856.7789234393653,-579.1013596606508,5.668099880218506,17992.841796875
5.74156470692315,-690.2367438357292,-289.8796400588127,5.694729804992676,17366.40234375
-236.05488390376507,-496.5197156321614,-578.3281880703728,5.754440784454346,3542.57666015625
-48.352445823364285,-391.23531302834584,-408.743480474461,5.8213582038879395,5305.00927734375
94.35091733256587,-518.4385823866517,-404.1227726585129,5.856346607208252,3457.22021484375
-197.12705393647806,-947.2273961745636,-614.9166856200156,5.937779426574707,17170.583984375
-286.8422244639846,-524.2451407632749,-897.3992743344809,5.959492206573486,3784.436767578125
39.339190983490894,-824.8118921018189,-552.7926113209542,6.100770950317383,17363.19921875
-356.2336908096394,-1202.2562681555933,-1128.8128559162078,6.113080978393555,15711.6337890625
-19.45071292315908,-874.0549773031648,-405.5841342433105,6.1151556968688965,27722.65625
-81.30904733556365,-313.2129232809563,-537.6649034270273,6.121644496917725,37549.859375
-337.09360539434033,-1157.5587333210801,-1089.0317354014085,6.1466450691223145,17017.0234375
-210.65532370570423,-445.96610051660366,-786.2467028840277,6.17586088180542,5350.9248046875
-198.80194732685052,-348.46098249009594,-814.4685026334912,6.233584880828857,5714.5380859375
122.78751608688405,-577.8410735054995,-178.09110547801436,6.243948936462402,4719.8974609375
103.64264009659612,-1269.4874676110942,-1158.5173610077982,6.255797863006592,19974.484375
-98.26999363208,-599.6825863313961,-620.8530597480699,6.316230773925781,4936.31103515625
-19.740702299518468,-1212.1818918450663,-771.6039539724044,6.353544235229492,5591.84375
-269.61260820944955,-330.4562018533787,-540.7276775431484,6.356220245361328,4651.4638671875
-147.41337988548972,-778.1609178807822,-785.9037437828217,6.3832106590271,6870.83740234375
-239.75726420025768,-341.0812607198449,-604.9679004118011,6.404713153839111,4453.85400390625
83.50027737950417,-596.2335714607565,-208.77465697680907,6.429230213165283,4382.0361328125
-73.78861959920741,-463.4632050468703,-254.595865159625,6.4334025382995605,3399.861572265625
112.71206856831124,-1475.2608691549735,-494.00492228272674,6.44523811340332,7703.646484375
121.86852675012547,-400.5047770651961,-474.42827977616605,6.500378608703613,3344.712158203125
64.60445039656237,-501.4277072482245,-238.51497939987723,6.521414279937744,20295.0546875
-96.40258900498586,-684.0665483609523,-741.5003888614284,6.563528060913086,35460.9453125
232.88769533695773,-432.39894963967555,-307.95164520577003,6.568151473999023,3470.878173828125
-182.3496787258106,-722.1138219030104,-273.1505580672407,6.576879978179932,3680.655029296875
-39.87728955031977,-591.5433709137512,-81.80593542351365,6.6057844161987305,3653.776611328125
-291.13762082061606,-737.8977985270509,-884.4472629536788,6.608671188354492,13613.021484375
59.19294264583445,-549.0223935937729,-348.9694825494732,6.622855186462402,4562.65478515625
18.949168646633623,-487.6756182459778,-232.503388333397,6.624049186706543,13455.0927734375
-152.50344001342827,-773.2468410394774,-620.4962571654592,6.66396427154541,23067.21484375
-126.87960679303183,-966.8115876501269,-650.7145940177063,6.682276248931885,22837.76171875
318.37001681911755,-838.466737170243,-169.5181989302495,6.710830211639404,4955.90478515625
-380.5562423877647,-456.40664079384896,-885.4235181089387,6.7303080558776855,19958.6796875
72.51253277963875,-1022.8130708864685,-724.4233592971476,6.7350592613220215,4355.33349609375
4.705788890231503,-844.2387678789529,-231.9167847792645,6.7499589920043945,3527.30419921875
306.7393044682571,-596.9448933646298,-786.4977237042747,6.754133701324463,3888.846923828125
304.60528017988236,-992.7675807924376,23.54083867658058,6.774303436279297,4392.07177734375
35.09893205229741,-657.2424197440293,-377.85172241911783,6.809366226196289,3482.28564453125
-364.8486338656596,-796.6787437952835,-874.5604631749304,6.8133769035339355,6129.0927734375
-198.76549955546014,-817.1461908710434,-904.0151437691026,6.849055767059326,6199.63720703125
-225.86369001640452,-521.4954123854262,-584.2268609896119,6.852490425109863,4348.2734375
-414.8033692836167,-418.91393174886326,-536.2239278174611,6.868298530578613,4637.71826171875
-56.8458778018471,-380.1532102459082,-453.80598467035173,6.868780136108398,15075.998046875
-372.37092588446046,-1157.0913350058843,-1210.936366621646,6.893481731414795,3836.4794921875
-257.98085201904956,-481.2359372191502,-552.66348410906,6.893507957458496,4558.36328125
-5.51576714453414,-1208.8735593809602,-501.1709911058949,6.893845558166504,6677.90185546875
33.62783977145248,-415.5111962638602,-288.5052095508186,6.895211219787598,9994.259765625
-99.20491694716166,-449.79607590535187,-162.53286073124022,6.9008588790893555,7899.97021484375
95.18967630838024,-802.3455261843409,-492.6549980468272,6.903717041015625,4919.35986328125
75.67990856877314,-558.0047109256285,-298.8049153478094,6.909555435180664,4799.76318359375
-162.48547631606002,-643.3031592206114,-408.4253958217363,6.93324613571167,19830.37109375
154.69136850318364,-522.8369900840354,-142.5470236920154,6.949141979217529,4831.22998046875
96.43789122029717,-1803.257401565796,-637.0977857497537,6.950249195098877,16059.0185546875
-138.63822250313302,-1025.9115317033065,-635.246434491,6.9548163414001465,24536.4921875
30.98434242721411,-400.9215332772694,-491.6797452379965,6.964773178100586,3838.666259765625
241.36116533512597,-1562.1905004892105,-482.8400861434632,6.966554164886475,8342.5810546875
-47.0443196116992,-1017.6353263742842,-824.4674612696538,6.977555751800537,22703.0078125
-78.50466078181817,-1213.4828378054192,-655.4593936523922,6.999407768249512,3635.099853515625
-203.12923474071516,-702.2135040216946,-465.76460307029373,7.004776954650879,6659.8857421875
249.1117368051524,-1135.9438635966044,-349.40799623776445,7.014151573181152,4801.5185546875
95.56180465980447,-424.9955955499564,-480.0665339577423,7.0356526374816895,15161.353515625
-260.6810552305747,-443.22270788037326,-856.5968216730523,7.038589954376221,4582.9130859375
20.25596147203,-1175.927036651151,-531.3401063916266,7.04055643081665,25629.212890625
75.36387959331864,-674.5100297333521,-395.86549077321143,7.042730331420898,15112.060546875
-82.49079608032227,-384.9473510340545,-305.9617090639725,7.051231384277344,4855.91650390625
-159.44223138107782,-648.7861607894465,-407.2094107109109,7.062540054321289,6087.3779296875
-180.6463428085027,-753.7738363096228,-387.82144273177624,7.069333076477051,5934.4375
120.2716492830294,-530.4530203956213,-413.57084204181496,7.0705647468566895,4459.87548828125
-175.8982984431515,-765.4497467996459,-550.0322783240841,7.071810722351074,19510.416015625
-263.5429538282677,-649.6214281104733,-592.9525150503291,7.0866570472717285,4722.279296875
